ligand,receptor,pathway,signaling_type,version
SLITRK3,PTPRD,SLITRK,Secreted Signaling,CellChatDB v2
SLITRK4,PTPRS,SLITRK,Secreted Signaling,CellChatDB v2
SLITRK5,PTPRS,SLITRK,Secreted Signaling,CellChatDB v2
SLITRK6,PTPRS,SLITRK,Secreted Signaling,CellChatDB v2
TBXAS1,TBXA2R,Prostaglandin,Non-protein Signaling,CellChatDB v2
"SLC17A6, GLS",GRIK1_GRIK4,Glutamate,Non-protein Signaling,CellChatDB v2
"SLC17A6, GLS",GRIK2_GRIK4,Glutamate,Non-protein Signaling,CellChatDB v2
"SLC17A6, GLS",GRIK3_GRIK4,Glutamate,Non-protein Signaling,CellChatDB v2
"SLC17A6, GLS",GRIK5_GRIK1,Glutamate,Non-protein Signaling,CellChatDB v2
"SLC17A6, GLS",GRIK5_GRIK2,Glutamate,Non-protein Signaling,CellChatDB v2
"SLC17A6, GLS",GRIK3_GRIK5,Glutamate,Non-protein Signaling,CellChatDB v2
"SLC17A6, GLS",GRIN1_GRIN2A,Glutamate,Non-protein Signaling,CellChatDB v2
"SLC17A6, GLS",GRIN1_GRIN2B,Glutamate,Non-protein Signaling,CellChatDB v2
"SLC17A6, GLS",GRIN2C_GRIN1,Glutamate,Non-protein Signaling,CellChatDB v2
"SLC17A6, GLS",GRIN1_GRIN2D,Glutamate,Non-protein Signaling,CellChatDB v2
"SLC17A7, GLS",GRIK1_GRIK4,Glutamate,Non-protein Signaling,CellChatDB v2
"SLC17A7, GLS",GRIK2_GRIK4,Glutamate,Non-protein Signaling,CellChatDB v2
"SLC17A7, GLS",GRIK3_GRIK4,Glutamate,Non-protein Signaling,CellChatDB v2
"SLC17A7, GLS",GRIK5_GRIK1,Glutamate,Non-protein Signaling,CellChatDB v2
"SLC17A7, GLS",GRIK5_GRIK2,Glutamate,Non-protein Signaling,CellChatDB v2
"SLC17A7, GLS",GRIK3_GRIK5,Glutamate,Non-protein Signaling,CellChatDB v2
"SLC17A7, GLS",GRIN1_GRIN2A,Glutamate,Non-protein Signaling,CellChatDB v2
"SLC17A7, GLS",GRIN1_GRIN2B,Glutamate,Non-protein Signaling,CellChatDB v2
"SLC17A7, GLS",GRIN2C_GRIN1,Glutamate,Non-protein Signaling,CellChatDB v2
"SLC17A7, GLS",GRIN1_GRIN2D,Glutamate,Non-protein Signaling,CellChatDB v2
"SLC17A8, GLS",GRIK1_GRIK4,Glutamate,Non-protein Signaling,CellChatDB v2
"SLC17A8, GLS",GRIK2_GRIK4,Glutamate,Non-protein Signaling,CellChatDB v2
"SLC17A8, GLS",GRIK3_GRIK4,Glutamate,Non-protein Signaling,CellChatDB v2
"SLC17A8, GLS",GRIK5_GRIK1,Glutamate,Non-protein Signaling,CellChatDB v2
"SLC17A8, GLS",GRIK5_GRIK2,Glutamate,Non-protein Signaling,CellChatDB v2
"SLC17A8, GLS",GRIK3_GRIK5,Glutamate,Non-protein Signaling,CellChatDB v2
"SLC17A8, GLS",GRIN1_GRIN2A,Glutamate,Non-protein Signaling,CellChatDB v2
"SLC17A8, GLS",GRIN1_GRIN2B,Glutamate,Non-protein Signaling,CellChatDB v2
"SLC17A8, GLS",GRIN2C_GRIN1,Glutamate,Non-protein Signaling,CellChatDB v2
"SLC17A8, GLS",GRIN1_GRIN2D,Glutamate,Non-protein Signaling,CellChatDB v2
"GLS, SLC1A1",GRIK1_GRIK4,Glutamate,Non-protein Signaling,CellChatDB v2
"GLS, SLC1A1",GRIK2_GRIK4,Glutamate,Non-protein Signaling,CellChatDB v2
"GLS, SLC1A1",GRIK3_GRIK4,Glutamate,Non-protein Signaling,CellChatDB v2
"GLS, SLC1A1",GRIK5_GRIK1,Glutamate,Non-protein Signaling,CellChatDB v2
"GLS, SLC1A1",GRIK5_GRIK2,Glutamate,Non-protein Signaling,CellChatDB v2
"GLS, SLC1A1",GRIK3_GRIK5,Glutamate,Non-protein Signaling,CellChatDB v2
"GLS, SLC1A1",GRIN1_GRIN2A,Glutamate,Non-protein Signaling,CellChatDB v2
"GLS, SLC1A1",GRIN1_GRIN2B,Glutamate,Non-protein Signaling,CellChatDB v2
"GLS, SLC1A1",GRIN2C_GRIN1,Glutamate,Non-protein Signaling,CellChatDB v2
"GLS, SLC1A1",GRIN1_GRIN2D,Glutamate,Non-protein Signaling,CellChatDB v2
"GLS, SLC1A2",GRIK1_GRIK4,Glutamate,Non-protein Signaling,CellChatDB v2
"GLS, SLC1A2",GRIK2_GRIK4,Glutamate,Non-protein Signaling,CellChatDB v2
"GLS, SLC1A2",GRIK3_GRIK4,Glutamate,Non-protein Signaling,CellChatDB v2
"GLS, SLC1A2",GRIK5_GRIK1,Glutamate,Non-protein Signaling,CellChatDB v2
"GLS, SLC1A2",GRIK5_GRIK2,Glutamate,Non-protein Signaling,CellChatDB v2
"GLS, SLC1A2",GRIK3_GRIK5,Glutamate,Non-protein Signaling,CellChatDB v2
"GLS, SLC1A2",GRIN1_GRIN2A,Glutamate,Non-protein Signaling,CellChatDB v2
"GLS, SLC1A2",GRIN1_GRIN2B,Glutamate,Non-protein Signaling,CellChatDB v2
"GLS, SLC1A2",GRIN2C_GRIN1,Glutamate,Non-protein Signaling,CellChatDB v2
"GLS, SLC1A2",GRIN1_GRIN2D,Glutamate,Non-protein Signaling,CellChatDB v2
"GLS, SLC1A3",GRIK1_GRIK4,Glutamate,Non-protein Signaling,CellChatDB v2
"GLS, SLC1A3",GRIK2_GRIK4,Glutamate,Non-protein Signaling,CellChatDB v2
"GLS, SLC1A3",GRIK3_GRIK4,Glutamate,Non-protein Signaling,CellChatDB v2
"GLS, SLC1A3",GRIK5_GRIK1,Glutamate,Non-protein Signaling,CellChatDB v2
"GLS, SLC1A3",GRIK5_GRIK2,Glutamate,Non-protein Signaling,CellChatDB v2
"GLS, SLC1A3",GRIK3_GRIK5,Glutamate,Non-protein Signaling,CellChatDB v2
"GLS, SLC1A3",GRIN1_GRIN2A,Glutamate,Non-protein Signaling,CellChatDB v2
"GLS, SLC1A3",GRIN1_GRIN2B,Glutamate,Non-protein Signaling,CellChatDB v2
"GLS, SLC1A3",GRIN2C_GRIN1,Glutamate,Non-protein Signaling,CellChatDB v2
"GLS, SLC1A3",GRIN1_GRIN2D,Glutamate,Non-protein Signaling,CellChatDB v2
"SLC1A6, GLS",GRIK1_GRIK4,Glutamate,Non-protein Signaling,CellChatDB v2
"SLC1A6, GLS",GRIK2_GRIK4,Glutamate,Non-protein Signaling,CellChatDB v2
"SLC1A6, GLS",GRIK3_GRIK4,Glutamate,Non-protein Signaling,CellChatDB v2
"SLC1A6, GLS",GRIK5_GRIK1,Glutamate,Non-protein Signaling,CellChatDB v2
"SLC1A6, GLS",GRIK5_GRIK2,Glutamate,Non-protein Signaling,CellChatDB v2
"SLC1A6, GLS",GRIK3_GRIK5,Glutamate,Non-protein Signaling,CellChatDB v2
"SLC1A6, GLS",GRIN1_GRIN2A,Glutamate,Non-protein Signaling,CellChatDB v2
"SLC1A6, GLS",GRIN1_GRIN2B,Glutamate,Non-protein Signaling,CellChatDB v2
"SLC1A6, GLS",GRIN2C_GRIN1,Glutamate,Non-protein Signaling,CellChatDB v2
"SLC1A6, GLS",GRIN1_GRIN2D,Glutamate,Non-protein Signaling,CellChatDB v2
"GLS, SLC1A7",GRIK1_GRIK4,Glutamate,Non-protein Signaling,CellChatDB v2
"GLS, SLC1A7",GRIK2_GRIK4,Glutamate,Non-protein Signaling,CellChatDB v2
"GLS, SLC1A7",GRIK3_GRIK4,Glutamate,Non-protein Signaling,CellChatDB v2
"GLS, SLC1A7",GRIK5_GRIK1,Glutamate,Non-protein Signaling,CellChatDB v2
"GLS, SLC1A7",GRIK5_GRIK2,Glutamate,Non-protein Signaling,CellChatDB v2
"GLS, SLC1A7",GRIK3_GRIK5,Glutamate,Non-protein Signaling,CellChatDB v2
"GLS, SLC1A7",GRIN1_GRIN2A,Glutamate,Non-protein Signaling,CellChatDB v2
"GLS, SLC1A7",GRIN1_GRIN2B,Glutamate,Non-protein Signaling,CellChatDB v2
"GLS, SLC1A7",GRIN2C_GRIN1,Glutamate,Non-protein Signaling,CellChatDB v2
"GLS, SLC1A7",GRIN1_GRIN2D,Glutamate,Non-protein Signaling,CellChatDB v2
"SLC17A6, GLS2",GRIK1_GRIK4,Glutamate,Non-protein Signaling,CellChatDB v2
"SLC17A6, GLS2",GRIK2_GRIK4,Glutamate,Non-protein Signaling,CellChatDB v2
"SLC17A6, GLS2",GRIK3_GRIK4,Glutamate,Non-protein Signaling,CellChatDB v2
"SLC17A6, GLS2",GRIK5_GRIK1,Glutamate,Non-protein Signaling,CellChatDB v2
"SLC17A6, GLS2",GRIK5_GRIK2,Glutamate,Non-protein Signaling,CellChatDB v2
"SLC17A6, GLS2",GRIK3_GRIK5,Glutamate,Non-protein Signaling,CellChatDB v2
"SLC17A6, GLS2",GRIN1_GRIN2A,Glutamate,Non-protein Signaling,CellChatDB v2
"SLC17A6, GLS2",GRIN1_GRIN2B,Glutamate,Non-protein Signaling,CellChatDB v2
"SLC17A6, GLS2",GRIN2C_GRIN1,Glutamate,Non-protein Signaling,CellChatDB v2
"SLC17A6, GLS2",GRIN1_GRIN2D,Glutamate,Non-protein Signaling,CellChatDB v2
"SLC17A7, GLS2",GRIK1_GRIK4,Glutamate,Non-protein Signaling,CellChatDB v2
"SLC17A7, GLS2",GRIK2_GRIK4,Glutamate,Non-protein Signaling,CellChatDB v2
"SLC17A7, GLS2",GRIK3_GRIK4,Glutamate,Non-protein Signaling,CellChatDB v2
"SLC17A7, GLS2",GRIK5_GRIK1,Glutamate,Non-protein Signaling,CellChatDB v2
"SLC17A7, GLS2",GRIK5_GRIK2,Glutamate,Non-protein Signaling,CellChatDB v2
"SLC17A7, GLS2",GRIK3_GRIK5,Glutamate,Non-protein Signaling,CellChatDB v2
"SLC17A7, GLS2",GRIN1_GRIN2A,Glutamate,Non-protein Signaling,CellChatDB v2
"SLC17A7, GLS2",GRIN1_GRIN2B,Glutamate,Non-protein Signaling,CellChatDB v2
"SLC17A7, GLS2",GRIN2C_GRIN1,Glutamate,Non-protein Signaling,CellChatDB v2
"SLC17A7, GLS2",GRIN1_GRIN2D,Glutamate,Non-protein Signaling,CellChatDB v2
"SLC17A8, GLS2",GRIK1_GRIK4,Glutamate,Non-protein Signaling,CellChatDB v2
"SLC17A8, GLS2",GRIK2_GRIK4,Glutamate,Non-protein Signaling,CellChatDB v2
"SLC17A8, GLS2",GRIK3_GRIK4,Glutamate,Non-protein Signaling,CellChatDB v2
"SLC17A8, GLS2",GRIK5_GRIK1,Glutamate,Non-protein Signaling,CellChatDB v2
"SLC17A8, GLS2",GRIK5_GRIK2,Glutamate,Non-protein Signaling,CellChatDB v2
"SLC17A8, GLS2",GRIK3_GRIK5,Glutamate,Non-protein Signaling,CellChatDB v2
"SLC17A8, GLS2",GRIN1_GRIN2A,Glutamate,Non-protein Signaling,CellChatDB v2
"SLC17A8, GLS2",GRIN1_GRIN2B,Glutamate,Non-protein Signaling,CellChatDB v2
"SLC17A8, GLS2",GRIN2C_GRIN1,Glutamate,Non-protein Signaling,CellChatDB v2
"SLC17A8, GLS2",GRIN1_GRIN2D,Glutamate,Non-protein Signaling,CellChatDB v2
"GLS2, SLC1A1",GRIK1_GRIK4,Glutamate,Non-protein Signaling,CellChatDB v2
"GLS2, SLC1A1",GRIK2_GRIK4,Glutamate,Non-protein Signaling,CellChatDB v2
"GLS2, SLC1A1",GRIK3_GRIK4,Glutamate,Non-protein Signaling,CellChatDB v2
"GLS2, SLC1A1",GRIK5_GRIK1,Glutamate,Non-protein Signaling,CellChatDB v2
"GLS2, SLC1A1",GRIK5_GRIK2,Glutamate,Non-protein Signaling,CellChatDB v2
"GLS2, SLC1A1",GRIK3_GRIK5,Glutamate,Non-protein Signaling,CellChatDB v2
"GLS2, SLC1A1",GRIN1_GRIN2A,Glutamate,Non-protein Signaling,CellChatDB v2
"GLS2, SLC1A1",GRIN1_GRIN2B,Glutamate,Non-protein Signaling,CellChatDB v2
"GLS2, SLC1A1",GRIN2C_GRIN1,Glutamate,Non-protein Signaling,CellChatDB v2
"GLS2, SLC1A1",GRIN1_GRIN2D,Glutamate,Non-protein Signaling,CellChatDB v2
"GLS2, SLC1A2",GRIK1_GRIK4,Glutamate,Non-protein Signaling,CellChatDB v2
"GLS2, SLC1A2",GRIK2_GRIK4,Glutamate,Non-protein Signaling,CellChatDB v2
"GLS2, SLC1A2",GRIK3_GRIK4,Glutamate,Non-protein Signaling,CellChatDB v2
"GLS2, SLC1A2",GRIK5_GRIK1,Glutamate,Non-protein Signaling,CellChatDB v2
"GLS2, SLC1A2",GRIK5_GRIK2,Glutamate,Non-protein Signaling,CellChatDB v2
"GLS2, SLC1A2",GRIK3_GRIK5,Glutamate,Non-protein Signaling,CellChatDB v2
"GLS2, SLC1A2",GRIN1_GRIN2A,Glutamate,Non-protein Signaling,CellChatDB v2
"GLS2, SLC1A2",GRIN1_GRIN2B,Glutamate,Non-protein Signaling,CellChatDB v2
"GLS2, SLC1A2",GRIN2C_GRIN1,Glutamate,Non-protein Signaling,CellChatDB v2
"GLS2, SLC1A2",GRIN1_GRIN2D,Glutamate,Non-protein Signaling,CellChatDB v2
"GLS2, SLC1A3",GRIK1_GRIK4,Glutamate,Non-protein Signaling,CellChatDB v2
"GLS2, SLC1A3",GRIK2_GRIK4,Glutamate,Non-protein Signaling,CellChatDB v2
"GLS2, SLC1A3",GRIK3_GRIK4,Glutamate,Non-protein Signaling,CellChatDB v2
"GLS2, SLC1A3",GRIK5_GRIK1,Glutamate,Non-protein Signaling,CellChatDB v2
"GLS2, SLC1A3",GRIK5_GRIK2,Glutamate,Non-protein Signaling,CellChatDB v2
"GLS2, SLC1A3",GRIK3_GRIK5,Glutamate,Non-protein Signaling,CellChatDB v2
"GLS2, SLC1A3",GRIN1_GRIN2A,Glutamate,Non-protein Signaling,CellChatDB v2
"GLS2, SLC1A3",GRIN1_GRIN2B,Glutamate,Non-protein Signaling,CellChatDB v2
"GLS2, SLC1A3",GRIN2C_GRIN1,Glutamate,Non-protein Signaling,CellChatDB v2
"GLS2, SLC1A3",GRIN1_GRIN2D,Glutamate,Non-protein Signaling,CellChatDB v2
"SLC1A6, GLS2",GRIK1_GRIK4,Glutamate,Non-protein Signaling,CellChatDB v2
"SLC1A6, GLS2",GRIK2_GRIK4,Glutamate,Non-protein Signaling,CellChatDB v2
"SLC1A6, GLS2",GRIK3_GRIK4,Glutamate,Non-protein Signaling,CellChatDB v2
"SLC1A6, GLS2",GRIK5_GRIK1,Glutamate,Non-protein Signaling,CellChatDB v2
"SLC1A6, GLS2",GRIK5_GRIK2,Glutamate,Non-protein Signaling,CellChatDB v2
"SLC1A6, GLS2",GRIK3_GRIK5,Glutamate,Non-protein Signaling,CellChatDB v2
"SLC1A6, GLS2",GRIN1_GRIN2A,Glutamate,Non-protein Signaling,CellChatDB v2
"SLC1A6, GLS2",GRIN1_GRIN2B,Glutamate,Non-protein Signaling,CellChatDB v2
"SLC1A6, GLS2",GRIN2C_GRIN1,Glutamate,Non-protein Signaling,CellChatDB v2
"SLC1A6, GLS2",GRIN1_GRIN2D,Glutamate,Non-protein Signaling,CellChatDB v2
"GLS2, SLC1A7",GRIK1_GRIK4,Glutamate,Non-protein Signaling,CellChatDB v2
"GLS2, SLC1A7",GRIK2_GRIK4,Glutamate,Non-protein Signaling,CellChatDB v2
"GLS2, SLC1A7",GRIK3_GRIK4,Glutamate,Non-protein Signaling,CellChatDB v2
"GLS2, SLC1A7",GRIK5_GRIK1,Glutamate,Non-protein Signaling,CellChatDB v2
"GLS2, SLC1A7",GRIK5_GRIK2,Glutamate,Non-protein Signaling,CellChatDB v2
"GLS2, SLC1A7",GRIK3_GRIK5,Glutamate,Non-protein Signaling,CellChatDB v2
"GLS2, SLC1A7",GRIN1_GRIN2A,Glutamate,Non-protein Signaling,CellChatDB v2
"GLS2, SLC1A7",GRIN1_GRIN2B,Glutamate,Non-protein Signaling,CellChatDB v2
"GLS2, SLC1A7",GRIN2C_GRIN1,Glutamate,Non-protein Signaling,CellChatDB v2
"GLS2, SLC1A7",GRIN1_GRIN2D,Glutamate,Non-protein Signaling,CellChatDB v2
PTGR1,LTB4R,12oxoLTB4,Non-protein Signaling,CellChatDB v2
PTGR1,LTB4R2,12oxoLTB5,Non-protein Signaling,CellChatDB v2
CYP11A1,NR1H4,27HC,Non-protein Signaling,CellChatDB v2
CYP3A4,NR1H4,27HC,Non-protein Signaling,CellChatDB v2
DAGLA,CNR1,2-AG,Non-protein Signaling,CellChatDB v2
DAGLA,CNR2,2-AG,Non-protein Signaling,CellChatDB v2
DAGLA,GPR55,2-AG,Non-protein Signaling,CellChatDB v2
DAGLB,CNR1,2-AG,Non-protein Signaling,CellChatDB v2
DAGLB,CNR2,2-AG,Non-protein Signaling,CellChatDB v2
DAGLB,GPR55,2-AG,Non-protein Signaling,CellChatDB v2
DHRS9,PGR,5alphaP,Non-protein Signaling,CellChatDB v2
APP,SORL1,APP,Cell-Cell Contact,CellChatDB v2
APP,TNFRSF21,APP,Cell-Cell Contact,CellChatDB v2
APP,TREM2_TYROBP,APP,Cell-Cell Contact,CellChatDB v2
ADORA3,ENTPD1,CD39,Cell-Cell Contact,CellChatDB v2
CYP11B2,NR3C1,Aldo,Non-protein Signaling,CellChatDB v2
CYP11B2,NR3C2,Aldo,Non-protein Signaling,CellChatDB v2
CYP17A1,AR,Androstenedione,Non-protein Signaling,CellChatDB v2
HSD17B6,NR1H4,Androsterone,Non-protein Signaling,CellChatDB v2
APOA1,ABCA1,ApoA,Cell-Cell Contact,CellChatDB v2
APOA1,AMN_CUBN,ApoA,Cell-Cell Contact,CellChatDB v2
APOA1,TREM2_TYROBP,ApoA,Cell-Cell Contact,CellChatDB v2
APOA2,TREM2_TYROBP,ApoA,Cell-Cell Contact,CellChatDB v2
APOB,APOBR,ApoB,Cell-Cell Contact,CellChatDB v2
APOB,TREM2_TYROBP,ApoB,Cell-Cell Contact,CellChatDB v2
APOE,TREM2_TYROBP,ApoE,Cell-Cell Contact,CellChatDB v2
ALDH1A1,CRABP2_RARA,RA,Non-protein Signaling,CellChatDB v2
ALDH1A1,CRABP2_RXRA_RARA,RA,Non-protein Signaling,CellChatDB v2
ALDH1A1,RARB_CRABP2,RA,Non-protein Signaling,CellChatDB v2
ALDH1A1,RARB_CRABP2_RXRB,RA,Non-protein Signaling,CellChatDB v2
ALDH1A1,RARG_CRABP2,RA,Non-protein Signaling,CellChatDB v2
ALDH1A1,RARG_CRABP2_RXRG,RA,Non-protein Signaling,CellChatDB v2
ALDH1A1,CRABP2_RXRA,RA,Non-protein Signaling,CellChatDB v2
ALDH1A1,CRABP2_RXRB,RA,Non-protein Signaling,CellChatDB v2
ALDH1A1,CRABP2_RXRG,RA,Non-protein Signaling,CellChatDB v2
ALDH1A1,RORB,RA,Non-protein Signaling,CellChatDB v2
ALDH1A2,CRABP2_RARA,RA,Non-protein Signaling,CellChatDB v2
ALDH1A2,CRABP2_RXRA_RARA,RA,Non-protein Signaling,CellChatDB v2
ALDH1A2,RARB_CRABP2,RA,Non-protein Signaling,CellChatDB v2
ALDH1A2,RARB_CRABP2_RXRB,RA,Non-protein Signaling,CellChatDB v2
ALDH1A2,RARG_CRABP2,RA,Non-protein Signaling,CellChatDB v2
ALDH1A2,RARG_CRABP2_RXRG,RA,Non-protein Signaling,CellChatDB v2
ALDH1A2,CRABP2_RXRA,RA,Non-protein Signaling,CellChatDB v2
ALDH1A2,CRABP2_RXRB,RA,Non-protein Signaling,CellChatDB v2
ALDH1A2,CRABP2_RXRG,RA,Non-protein Signaling,CellChatDB v2
ALDH1A2,RORB,RA,Non-protein Signaling,CellChatDB v2
ALDH1A3,CRABP2_RARA,RA,Non-protein Signaling,CellChatDB v2
ALDH1A3,CRABP2_RXRA_RARA,RA,Non-protein Signaling,CellChatDB v2
ALDH1A3,RARB_CRABP2,RA,Non-protein Signaling,CellChatDB v2
ALDH1A3,RARB_CRABP2_RXRB,RA,Non-protein Signaling,CellChatDB v2
ALDH1A3,RARG_CRABP2,RA,Non-protein Signaling,CellChatDB v2
ALDH1A3,RARG_CRABP2_RXRG,RA,Non-protein Signaling,CellChatDB v2
ALDH1A3,CRABP2_RXRA,RA,Non-protein Signaling,CellChatDB v2
ALDH1A3,CRABP2_RXRB,RA,Non-protein Signaling,CellChatDB v2
ALDH1A3,CRABP2_RXRG,RA,Non-protein Signaling,CellChatDB v2
ALDH1A3,RORB,RA,Non-protein Signaling,CellChatDB v2
BDNF,SORT1,NT,Secreted Signaling,CellChatDB v2
BDNF,NGFR,NT,Secreted Signaling,CellChatDB v2
CD160,TNFRSF14,CD160,Cell-Cell Contact,CellChatDB v2
CADM1,NECTIN3,CADM,Cell-Cell Contact,CellChatDB v2
CADM3,CADM1,CADM,Cell-Cell Contact,CellChatDB v2
CADM3,CADM4,CADM,Cell-Cell Contact,CellChatDB v2
CADM3,EPB41L1,CADM,Cell-Cell Contact,CellChatDB v2
CADM3,NECTIN3,CADM,Cell-Cell Contact,CellChatDB v2
CYP27B1,VDR,Calcitriol,Non-protein Signaling,CellChatDB v2
CD276,TREML2,CD276,Cell-Cell Contact,CellChatDB v2
Cd99,Pilrb,CD99,Cell-Cell Contact,CellChatDB v2
CEACAM1,CEACAM6,CEACAM,Cell-Cell Contact,CellChatDB v2
CEACAM1,CEACAM8,CEACAM,Cell-Cell Contact,CellChatDB v2
CEACAM5,CEACAM6,CEACAM,Cell-Cell Contact,CellChatDB v2
CEACAM6,CEACAM6,CEACAM,Cell-Cell Contact,CellChatDB v2
CEACAM8,CEACAM6,CEACAM,Cell-Cell Contact,CellChatDB v2
CEL,RORA,Cholesterol,Non-protein Signaling,CellChatDB v2
CEL,RORC,Cholesterol,Non-protein Signaling,CellChatDB v2
DHCR24,RORA,Cholesterol,Non-protein Signaling,CellChatDB v2
DHCR24,RORC,Cholesterol,Non-protein Signaling,CellChatDB v2
DHCR7,RORA,Cholesterol,Non-protein Signaling,CellChatDB v2
DHCR7,RORC,Cholesterol,Non-protein Signaling,CellChatDB v2
LIPA,RORA,Cholesterol,Non-protein Signaling,CellChatDB v2
LIPA,RORC,Cholesterol,Non-protein Signaling,CellChatDB v2
CNTN1,NOTCH1,CNTN,Cell-Cell Contact,CellChatDB v2
CNTN1,NOTCH2,CNTN,Cell-Cell Contact,CellChatDB v2
CYP11B1,NR3C1,Cort,Non-protein Signaling,CellChatDB v2
CYP11B1,NR3C2,Cort,Non-protein Signaling,CellChatDB v2
CRTAM,CADM1,CADM,Cell-Cell Contact,CellChatDB v2
UBASH3B,ESR1,DHEA,Non-protein Signaling,CellChatDB v2
UBASH3B,NR1I2,DHEA,Non-protein Signaling,CellChatDB v2
UBASH3B,PPARA,DHEA,Non-protein Signaling,CellChatDB v2
DHCR7,NR1H2,Desmosterol,Non-protein Signaling,CellChatDB v2
DHCR7,NR1H3,Desmosterol,Non-protein Signaling,CellChatDB v2
CYP21A2,NR3C2,Desoxycorticosterone,Non-protein Signaling,CellChatDB v2
SULT1E1,PPARA,DHEAS,Non-protein Signaling,CellChatDB v2
SULT1E1,PPARD,DHEAS,Non-protein Signaling,CellChatDB v2
SULT1E1,PPARG,DHEAS,Non-protein Signaling,CellChatDB v2
SULT2A1,PPARA,DHEAS,Non-protein Signaling,CellChatDB v2
SULT2A1,PPARD,DHEAS,Non-protein Signaling,CellChatDB v2
SULT2A1,PPARG,DHEAS,Non-protein Signaling,CellChatDB v2
SULT1A1,PPARA,DHEAS,Non-protein Signaling,CellChatDB v2
SULT1A1,PPARD,DHEAS,Non-protein Signaling,CellChatDB v2
SULT1A1,PPARG,DHEAS,Non-protein Signaling,CellChatDB v2
SRD5A1,AR,DHT,Non-protein Signaling,CellChatDB v2
SRD5A2,AR,DHT,Non-protein Signaling,CellChatDB v2
SRD5A3,AR,DHT,Non-protein Signaling,CellChatDB v2
CYP19A1,ESR1,Estradiol,Non-protein Signaling,CellChatDB v2
CYP19A1,ESR2,Estradiol,Non-protein Signaling,CellChatDB v2
CYP19A1,GPER1,Estradiol,Non-protein Signaling,CellChatDB v2
CYP19A1,NR1I2,Estradiol,Non-protein Signaling,CellChatDB v2
HSD17B1,ESR1,Estradiol,Non-protein Signaling,CellChatDB v2
HSD17B1,ESR2,Estradiol,Non-protein Signaling,CellChatDB v2
HSD17B1,GPER1,Estradiol,Non-protein Signaling,CellChatDB v2
HSD17B1,NR1I2,Estradiol,Non-protein Signaling,CellChatDB v2
IGFBP3,TMEM219,IGFBP,Secreted Signaling,CellChatDB v2
LAIR1,LILRB4,LAIR1,Cell-Cell Contact,CellChatDB v2
LGALS9,CD22_BCR_PTPRC,GALECTIN,Secreted Signaling,CellChatDB v2
LGALS9,P4HB,GALECTIN,Secreted Signaling,CellChatDB v2
ASMT,MTNR1A,Melatonin,Non-protein Signaling,CellChatDB v2
ASMT,MTNR1B,Melatonin,Non-protein Signaling,CellChatDB v2
MICA,KLRK1_HCST,MHC-I,Cell-Cell Contact,CellChatDB v2
MICB,KLRK1_HCST,MHC-I,Cell-Cell Contact,CellChatDB v2
AMH,BMPR1B_AMHR2,AMH,Secreted Signaling,CellChatDB v2
MMP2,ITGAV_ITGB3_MMP14,MMP,Cell-Cell Contact,CellChatDB v2
NTN1,DCC,Netrin,Cell-Cell Contact,CellChatDB v2
NTN1,DSCAM,Netrin,Cell-Cell Contact,CellChatDB v2
NTN1,UNC5A,Netrin,Cell-Cell Contact,CellChatDB v2
NTN1,UNC5B,Netrin,Cell-Cell Contact,CellChatDB v2
NTN1,UNC5C,Netrin,Cell-Cell Contact,CellChatDB v2
NTN4,NTRK2,Netrin,Cell-Cell Contact,CellChatDB v2
NTN4,UNC5B,Netrin,Cell-Cell Contact,CellChatDB v2
NTN4,UNC5D,Netrin,Cell-Cell Contact,CellChatDB v2
NTS,SORT1,NTS,Secreted Signaling,CellChatDB v2
NRG1,ITGA6_ITGB4,NRG,Secreted Signaling,CellChatDB v2
NTF3,NGFR,NT,Secreted Signaling,CellChatDB v2
NTF4,NGFR,NT,Secreted Signaling,CellChatDB v2
CD200,CD200R1,CD200,Cell-Cell Contact,CellChatDB v2
PECAM1,CD177,PECAM1,Cell-Cell Contact,CellChatDB v2
PECAM1,CD38,PECAM2,Cell-Cell Contact,CellChatDB v2
PPIA,BSG,CypA,Secreted Signaling,CellChatDB v2
"FDX1, FDX2, CYP11A1, FDXR",NR1I2,Pregnenolone,Non-protein Signaling,CellChatDB v2
PROC,PROCR,PROC,Secreted Signaling,CellChatDB v2
HSD3B1,CATSPER1_CATSPERB,Progesterone,Non-protein Signaling,CellChatDB v2
HSD3B1,CATSPER1_CATSPERD,Progesterone,Non-protein Signaling,CellChatDB v2
HSD3B1,CATSPER2_CATSPERB,Progesterone,Non-protein Signaling,CellChatDB v2
HSD3B1,CATSPERD_CATSPER2,Progesterone,Non-protein Signaling,CellChatDB v2
HSD3B1,CATSPER3_CATSPERB,Progesterone,Non-protein Signaling,CellChatDB v2
HSD3B1,CATSPER3_CATSPERD,Progesterone,Non-protein Signaling,CellChatDB v2
HSD3B1,CATSPER4_CATSPERB,Progesterone,Non-protein Signaling,CellChatDB v2
HSD3B1,CATSPER4_CATSPERD,Progesterone,Non-protein Signaling,CellChatDB v2
AKR1C3,PTGDR2,Prostaglandin,Non-protein Signaling,CellChatDB v2
RELN,LRP8,RELN,ECM-Receptor,CellChatDB v2
RELN,VLDLR,RELN,ECM-Receptor,CellChatDB v2
RAET1E,KLRK1_HCST,MHC-I,Secreted Signaling,CellChatDB v2
ULBP1,KLRK1_HCST,MHC-I,Secreted Signaling,CellChatDB v2
